gene_name	transcript_id
Map3k19	ENSMUST00000208183.2
Map3k19	ENSMUST00000061512.4
Rab3gap1	ENSMUST00000037649.5
Rab3gap1	ENSMUST00000212506.1
Zranb3	ENSMUST00000086614.11
Zranb3	ENSMUST00000112538.3
Gm28800	ENSMUST00000186230.1
Gm38248	ENSMUST00000193744.1
Rpl28-ps1	ENSMUST00000121497.1
Gm37625	ENSMUST00000194969.1
Gm38026	ENSMUST00000193284.1
R3hdm1	ENSMUST00000187900.6
R3hdm1	ENSMUST00000036288.10
Gm29383	ENSMUST00000188284.1
Gm37588	ENSMUST00000195024.1
Gm37868	ENSMUST00000195578.1
Gm37407	ENSMUST00000194793.1
Mir128-1	ENSMUST00000083586.2
Ubxn4	ENSMUST00000027592.5
Lct	ENSMUST00000073490.6
Mcm6	ENSMUST00000027601.10
Mcm6	ENSMUST00000190495.1
Dars	ENSMUST00000027602.14
Dars	ENSMUST00000064309.8
Gm23902	ENSMUST00000157571.1
Gm29598	ENSMUST00000188996.1
Gm29597	ENSMUST00000188035.1
Gm25384	ENSMUST00000157807.1
Gm6170	ENSMUST00000187672.1
Cxcr4	ENSMUST00000052172.6
Gm29599	ENSMUST00000185285.1
Gm26686	ENSMUST00000181951.1
Gm23056	ENSMUST00000082803.1
Thsd7b	ENSMUST00000073527.12
Thsd7b	ENSMUST00000040311.13
Gm38240	ENSMUST00000195110.1
Gm38330	ENSMUST00000192743.1
Gm36951	ENSMUST00000193840.1
Gm15790	ENSMUST00000161109.1
Rpl31-ps9	ENSMUST00000086596.1
Gm37479	ENSMUST00000194169.1
Gm37064	ENSMUST00000193851.1
Gm37278	ENSMUST00000191619.1
Gm29428	ENSMUST00000190086.1
Gm16081	ENSMUST00000155992.1
Cd55b	ENSMUST00000119432.1
Cd55b	ENSMUST00000112488.8
Cd55os	ENSMUST00000143266.1
Gm15675	ENSMUST00000130486.1
Cd55	ENSMUST00000027650.12
Gm16083	ENSMUST00000125681.1
Gm37109	ENSMUST00000195475.1
Gm37283	ENSMUST00000193111.1
Zp3r	ENSMUST00000039862.10
Zp3r	ENSMUST00000128128.7
Zp3r	ENSMUST00000142416.1
Gm23623	ENSMUST00000082461.1
C4bp	ENSMUST00000027657.13
Gm29427	ENSMUST00000188520.1
C4bp-ps1	ENSMUST00000189393.1
Pfkfb2	ENSMUST00000171479.7
Pfkfb2	ENSMUST00000066863.12
Pfkfb2	ENSMUST00000189534.6
Pfkfb2	ENSMUST00000189167.6
Pfkfb2	ENSMUST00000187089.6
Pfkfb2	ENSMUST00000191347.6
Pfkfb2	ENSMUST00000169659.7
Pfkfb2	ENSMUST00000050406.10
Yod1	ENSMUST00000049813.5
Gm37163	ENSMUST00000195439.1
AA986860	ENSMUST00000039323.7
Gm28857	ENSMUST00000188068.1
Gm28856	ENSMUST00000189150.1
Fcamr	ENSMUST00000112477.8
Fcamr	ENSMUST00000027670.3
Gm15848	ENSMUST00000125056.7
Gm15848	ENSMUST00000136015.1
Pigr	ENSMUST00000027675.13
Fcmr	ENSMUST00000038829.6
Il24	ENSMUST00000187650.6
Il24	ENSMUST00000121040.7
Il20	ENSMUST00000027673.10
Il20	ENSMUST00000188581.1
Il19	ENSMUST00000187410.6
Il19	ENSMUST00000016668.12
Il19	ENSMUST00000187916.6
Il19	ENSMUST00000112465.1
Il10	ENSMUST00000016673.5
Mapkapk2	ENSMUST00000016672.10
Gm25549	ENSMUST00000158080.1
Gm37084	ENSMUST00000191688.1
Gm25717	ENSMUST00000158631.1
Dyrk3	ENSMUST00000016670.8
Eif2d	ENSMUST00000112446.8
Eif2d	ENSMUST00000068805.13
Eif2d	ENSMUST00000068791.10
Rassf5	ENSMUST00000068564.14
Rassf5	ENSMUST00000027688.14
Rassf5	ENSMUST00000112442.1
Rassf5	ENSMUST00000212202.1
Gm17796	ENSMUST00000189015.1
Ikbke	ENSMUST00000062108.9
Ikbke	ENSMUST00000161764.7
Gm28914	ENSMUST00000188115.1
Gm28913	ENSMUST00000186240.1
Srgap2	ENSMUST00000097588.8
Srgap2	ENSMUST00000186543.6
Gm38262	ENSMUST00000194760.1
Gm37954	ENSMUST00000195400.1
Gm29488	ENSMUST00000191427.1
Gm29487	ENSMUST00000190146.1
Gm24273	ENSMUST00000102332.1
Fam72a	ENSMUST00000068613.4
Avpr1b	ENSMUST00000027690.6
Avpr1b	ENSMUST00000190410.1
Gm8532	ENSMUST00000179174.2
Ctse	ENSMUST00000073350.12
Ctse	ENSMUST00000112411.1
Rab7b	ENSMUST00000064679.8
Rab7b	ENSMUST00000064664.9
Rab7b	ENSMUST00000136247.7
Rab7b	ENSMUST00000129905.1
Slc26a9	ENSMUST00000049027.9
Pm20d1	ENSMUST00000112393.8
Pm20d1	ENSMUST00000048660.11
Slc41a1	ENSMUST00000086559.6
Rab29	ENSMUST00000112386.7
Rab29	ENSMUST00000027693.7
Gm29105	ENSMUST00000187256.1
Nucks1	ENSMUST00000189946.6
Nucks1	ENSMUST00000062264.7
Gm38067	ENSMUST00000192346.1
Gm37676	ENSMUST00000195496.1
Gm29103	ENSMUST00000191034.1
Slc45a3	ENSMUST00000177943.7
Slc45a3	ENSMUST00000027695.7
Elk4	ENSMUST00000086556.11
Elk4	ENSMUST00000027696.9
Mfsd4a	ENSMUST00000126927.7
Mfsd4a	ENSMUST00000112370.8
Mfsd4a	ENSMUST00000144548.8
Mfsd4a	ENSMUST00000046658.9
Mfsd4a	ENSMUST00000159038.7
Mfsd4a	ENSMUST00000112365.8
Gm26034	ENSMUST00000158154.1
Gm37120	ENSMUST00000193350.1
Cdk18	ENSMUST00000027697.11
Cdk18	ENSMUST00000112362.2
Gm29629	ENSMUST00000187926.1
Lemd1	ENSMUST00000188169.6
Lemd1	ENSMUST00000112357.8
Lemd1	ENSMUST00000189062.1
Lemd1	ENSMUST00000185223.1
Lemd1	ENSMUST00000191418.1
Gm29695	ENSMUST00000188175.1
Mir135b	ENSMUST00000083501.1
Gm10188	ENSMUST00000086544.4
Gm29630	ENSMUST00000185761.1
Gm7241	ENSMUST00000159853.1
Klhdc8a	ENSMUST00000046071.4
Nuak2	ENSMUST00000072177.13
Nuak2	ENSMUST00000082125.5
F730311O21Rik	ENSMUST00000189288.1
Tmcc2	ENSMUST00000045473.15
Tmcc2	ENSMUST00000136828.2
Tmcc2	ENSMUST00000142609.7
Tmcc2	ENSMUST00000132435.1
Gm15849	ENSMUST00000159257.1
Dstyk	ENSMUST00000045110.13
Dstyk	ENSMUST00000188389.1
6030442K20Rik	ENSMUST00000180835.1
Rbbp5	ENSMUST00000190825.6
Rbbp5	ENSMUST00000190997.6
Rbbp5	ENSMUST00000187505.6
Rbbp5	ENSMUST00000027700.14
Tmem81	ENSMUST00000058167.2
Tmem81	ENSMUST00000188789.1
Cntn2	ENSMUST00000086521.10
Nfasc	ENSMUST00000094569.10
Nfasc	ENSMUST00000043189.13
Nfasc	ENSMUST00000187861.6
Nfasc	ENSMUST00000163770.7
Nfasc	ENSMUST00000188307.1
Gm10538	ENSMUST00000189499.1
Gm22609	ENSMUST00000158286.1
Lrrn2	ENSMUST00000027706.3
Gm44300	ENSMUST00000196792.1
Gm38308	ENSMUST00000194934.1
Mdm4	ENSMUST00000186617.6
Mdm4	ENSMUST00000188090.6
Mdm4	ENSMUST00000067429.9
Mdm4	ENSMUST00000067398.12
Gm29257	ENSMUST00000186115.1
Pik3c2b	ENSMUST00000077730.6
Gm28609	ENSMUST00000186515.1
Gm26616	ENSMUST00000195676.1
Ppp1r15b	ENSMUST00000052529.3
Plekha6	ENSMUST00000187285.6
Plekha6	ENSMUST00000105082.8
Plekha6	ENSMUST00000038295.14
Plekha6	ENSMUST00000186917.6
Gm19461	ENSMUST00000191207.1
Golt1a	ENSMUST00000094557.6
Gm28040	ENSMUST00000193888.5
Gm28040	ENSMUST00000194044.5
Gm28040	ENSMUST00000195286.4
Gm28040	ENSMUST00000184603.7
Kiss1	ENSMUST00000007433.4
Kiss1	ENSMUST00000178033.4
Ren1	ENSMUST00000094556.2
Etnk2	ENSMUST00000135222.8
Etnk2	ENSMUST00000129213.1
Sox13	ENSMUST00000144386.7
Sox13	ENSMUST00000153799.7
Sox13	ENSMUST00000094551.4
Gm8596	ENSMUST00000188004.1
Gm23939	ENSMUST00000082880.1
Snrpe	ENSMUST00000166915.7
Snrpe	ENSMUST00000166291.7
Snrpe	ENSMUST00000164096.1
Snrpe	ENSMUST00000164574.1
Zc3h11a	ENSMUST00000191896.5
Zc3h11a	ENSMUST00000027736.12
Gm38394	ENSMUST00000179598.3
Lax1	ENSMUST00000169295.7
Lax1	ENSMUST00000189524.1
Atp2b4	ENSMUST00000143567.7
Atp2b4	ENSMUST00000167348.1
Atp2b4	ENSMUST00000048953.13
Atp2b4	ENSMUST00000165602.8
Atp2b4	ENSMUST00000125659.7
Atp2b4	ENSMUST00000112264.1
Mir6903	ENSMUST00000183597.1
Gm37368	ENSMUST00000193173.1
Gm10537	ENSMUST00000192625.1
Gm28441	ENSMUST00000190927.1
Optc	ENSMUST00000124051.8
Optc	ENSMUST00000153617.8
Optc	ENSMUST00000149380.7
Gm15851	ENSMUST00000160564.1
Prelp	ENSMUST00000048432.5
Gm1627	ENSMUST00000188504.1
Gm18970	ENSMUST00000186040.1
Fmod	ENSMUST00000048183.7
Btg2	ENSMUST00000020692.6
Gm38140	ENSMUST00000193617.1
Gm8618	ENSMUST00000097570.2
Chit1	ENSMUST00000159963.7
Chit1	ENSMUST00000160060.7
Chit1	ENSMUST00000086475.2
Chil1	ENSMUST00000156873.7
Chil1	ENSMUST00000082060.9
Chil1	ENSMUST00000153856.7
Mybph	ENSMUST00000038445.12
Mybph	ENSMUST00000191577.1
Adora1	ENSMUST00000169927.1
Adora1	ENSMUST00000086465.5
Adora1	ENSMUST00000038191.7
Gm24517	ENSMUST00000122560.1
Myog	ENSMUST00000027730.5
Ppfia4	ENSMUST00000168515.7
Ppfia4	ENSMUST00000189361.1
Tmem183a	ENSMUST00000049470.10
Mgat4f	ENSMUST00000162187.1
Cyb5r1	ENSMUST00000027726.13
Adipor1	ENSMUST00000027727.14
Adipor1	ENSMUST00000112237.1
Platr1	ENSMUST00000188474.1
Gm37935	ENSMUST00000192012.1
Klhl12	ENSMUST00000112232.7
Klhl12	ENSMUST00000027725.10
Klhl12	ENSMUST00000116528.1
Rabif	ENSMUST00000047978.8
Gm25612	ENSMUST00000104014.1
Gm15454	ENSMUST00000179718.1
Gm29376	ENSMUST00000189357.1
Mgat4e	ENSMUST00000172898.1
Mgat4e	ENSMUST00000052911.7
Kdm5b	ENSMUST00000047714.13
Kdm5b	ENSMUST00000112198.2
Gm26783	ENSMUST00000181197.1
Syt2	ENSMUST00000188842.6
Syt2	ENSMUST00000121990.1
Ppp1r12b	ENSMUST00000045665.12
Ppp1r12b	ENSMUST00000168381.7
Ppp1r12b	ENSMUST00000238280.1
Ppp1r12b	ENSMUST00000086444.5
Ppp1r12b	ENSMUST00000112163.1
Gm37949	ENSMUST00000192808.1
Gm22232	ENSMUST00000104654.1
Gm37677	ENSMUST00000194520.1
Gm28892	ENSMUST00000188123.1
Ube2t	ENSMUST00000027687.7
Lgr6	ENSMUST00000044828.13
Lgr6	ENSMUST00000137968.7
Ptprv	ENSMUST00000183317.7
Ptprv	ENSMUST00000086432.6
Gm10535	ENSMUST00000182275.1
Ptpn7	ENSMUST00000187985.6
Ptpn7	ENSMUST00000049449.10
Ptpn7	ENSMUST00000167080.2
Arl8a	ENSMUST00000027684.10
Gm26280	ENSMUST00000157096.1
Gm15445	ENSMUST00000146700.1
Gpr37l1	ENSMUST00000027682.8
Gm4204	ENSMUST00000110798.4
Gm26642	ENSMUST00000180981.1
Elf3	ENSMUST00000003135.13
Elf3	ENSMUST00000185752.1
Rnpep	ENSMUST00000077340.13
Rnpep	ENSMUST00000074357.7
Timm17a	ENSMUST00000081104.9
Lmod1	ENSMUST00000059352.2
Gm22796	ENSMUST00000157234.1
Shisa4	ENSMUST00000041240.3
Ipo9	ENSMUST00000041023.13
Gm28277	ENSMUST00000187450.1
Nav1	ENSMUST00000040599.14
Nav1	ENSMUST00000067414.12
Nav1	ENSMUST00000190298.7
Mir1231	ENSMUST00000175639.1
2610012C04Rik	ENSMUST00000193434.1
Gm37333	ENSMUST00000192904.1
Gm4793	ENSMUST00000067468.5
Csrp1	ENSMUST00000097561.8
Csrp1	ENSMUST00000027677.7
Phlda3	ENSMUST00000038945.5
Tnni1	ENSMUST00000152208.7
Tnni1	ENSMUST00000152075.7
Tnni1	ENSMUST00000154463.7
Tnni1	ENSMUST00000139986.7
Tnni1	ENSMUST00000148201.7
Lad1	ENSMUST00000038760.9
Tnnt2	ENSMUST00000188028.6
Tnnt2	ENSMUST00000178204.7
Tnnt2	ENSMUST00000189732.6
Tnnt2	ENSMUST00000189355.6
Tnnt2	ENSMUST00000112087.8
Tnnt2	ENSMUST00000178854.7
Tnnt2	ENSMUST00000027671.11
Tnnt2	ENSMUST00000179863.7
Tnnt2	ENSMUST00000112085.8
Tnnt2	ENSMUST00000112086.2
Gm28883	ENSMUST00000189256.1
Pkp1	ENSMUST00000027667.12
Pkp1	ENSMUST00000163260.7
Gm36938	ENSMUST00000191612.1
Igfn1	ENSMUST00000166193.8
Tmem9	ENSMUST00000165125.7
Tmem9	ENSMUST00000063719.14
Tmem9	ENSMUST00000117950.1
Ascl5	ENSMUST00000180436.1
Cacna1s	ENSMUST00000160641.7
Cacna1s	ENSMUST00000112068.9
Cacna1s	ENSMUST00000112064.7
Gm37014	ENSMUST00000194723.1
Gm37759	ENSMUST00000194155.1
Gm15850	ENSMUST00000134998.7
Kif21b	ENSMUST00000075164.10
Mroh3	ENSMUST00000212798.1
Inava	ENSMUST00000120339.7
Gm26568	ENSMUST00000180496.1
A430034D21Rik	ENSMUST00000194339.1
Gm37552	ENSMUST00000193939.1
Gm26781	ENSMUST00000181385.1
Gpr25	ENSMUST00000086395.6
Camsap2	ENSMUST00000048309.11
Camsap2	ENSMUST00000192001.5
Camsap2	ENSMUST00000192314.1
9230116N13Rik	ENSMUST00000181746.1
Ddx59	ENSMUST00000027655.7
Kif14	ENSMUST00000189413.6
Kif14	ENSMUST00000047817.11
Gm29486	ENSMUST00000088648.4
Gm29485	ENSMUST00000190220.1
Gm37799	ENSMUST00000194018.1
Gm33994	ENSMUST00000193724.1
4933409D19Rik	ENSMUST00000193674.1
Platr23	ENSMUST00000180797.1
Zfp281	ENSMUST00000047734.14
Zfp281	ENSMUST00000112046.1
Gm19705	ENSMUST00000180495.7
Gm19705	ENSMUST00000181491.1
Gm19705	ENSMUST00000181524.7
Platr22	ENSMUST00000181274.1
Gm24086	ENSMUST00000175171.1
Gm22132	ENSMUST00000175316.2
Gm8762	ENSMUST00000193486.1
Gm29718	ENSMUST00000193396.1
Gm17781	ENSMUST00000195232.1
Nr5a2	ENSMUST00000027649.13
Nr5a2	ENSMUST00000168126.6
Nr5a2	ENSMUST00000192357.5
Nr5a2	ENSMUST00000192929.5
Gm23763	ENSMUST00000158345.1
Gm25609	ENSMUST00000104019.1
Gm37057	ENSMUST00000192624.1
1700006P03Rik	ENSMUST00000191810.1
Gm23534	ENSMUST00000157539.1
Gm37903	ENSMUST00000192122.1
Gm22727	ENSMUST00000158090.1
Gm37099	ENSMUST00000191902.1
Gm37293	ENSMUST00000191658.1
Gm4258	ENSMUST00000182127.1
Gm37298	ENSMUST00000193770.1
Gm26979	ENSMUST00000182971.1
Gm37124	ENSMUST00000192140.1
A130050O07Rik	ENSMUST00000191963.1
Gm26936	ENSMUST00000182424.1
Gm26930	ENSMUST00000194874.1
D130019J16Rik	ENSMUST00000193261.1
Gm37534	ENSMUST00000194483.1
Mir181a-1	ENSMUST00000083631.1
Mir181a-1hg	ENSMUST00000182158.1
Mir181b-1	ENSMUST00000083524.1
Gm37632	ENSMUST00000191811.1
Gm23782	ENSMUST00000157939.1
Ptprc	ENSMUST00000182283.7
Ptprc	ENSMUST00000183301.7
Ptprc	ENSMUST00000182755.7
A130071D04Rik	ENSMUST00000194467.1
Gm18667	ENSMUST00000186523.2
Gm28556	ENSMUST00000187489.2
1700113B19Rik	ENSMUST00000191817.1
Atp6v1g3	ENSMUST00000027643.5
Gm28500	ENSMUST00000190286.1
Nek7	ENSMUST00000186017.6
Nek7	ENSMUST00000187407.6
Nek7	ENSMUST00000027642.4
Gm28501	ENSMUST00000188729.2
Gm37080	ENSMUST00000194804.1
Gm37101	ENSMUST00000191656.1
Gm5833	ENSMUST00000190707.6
Gm8790	ENSMUST00000194108.1
Lhx9	ENSMUST00000019374.13
Lhx9	ENSMUST00000093486.9
Lhx9	ENSMUST00000112030.8
Lhx9	ENSMUST00000046870.12
Lhx9	ENSMUST00000112026.3
2310009B15Rik	ENSMUST00000112025.2
1700019P21Rik	ENSMUST00000186955.2
n-R5s217	ENSMUST00000083341.1
Gm3933	ENSMUST00000195391.1
Gm37045	ENSMUST00000192016.1
Dennd1b	ENSMUST00000200533.4
Dennd1b	ENSMUST00000168527.7
Dennd1b	ENSMUST00000094505.5
Gm37423	ENSMUST00000194246.1
4930596I21Rik	ENSMUST00000200494.1
Gm18553	ENSMUST00000194152.1
Gm16305	ENSMUST00000140747.2
Gm37470	ENSMUST00000193378.1
Gm43544	ENSMUST00000196474.1
Gm37655	ENSMUST00000193968.1
Gm16304	ENSMUST00000129972.1
Gm37718	ENSMUST00000191655.1
Crb1	ENSMUST00000059825.11
Crb1	ENSMUST00000198445.4
Crb1	ENSMUST00000196402.4
4933436E23Rik	ENSMUST00000192824.1
Gm34816	ENSMUST00000193363.1
Zbtb41	ENSMUST00000039867.9
Aspm	ENSMUST00000200083.4
Aspm	ENSMUST00000053364.11
F13b	ENSMUST00000027615.6
Cfhr1	ENSMUST00000023965.7
Cfhr3	ENSMUST00000170441.3
Gm26271	ENSMUST00000158349.1
Gm4788	ENSMUST00000111986.7
Gm4788	ENSMUST00000111989.8
Gm4788	ENSMUST00000027612.10
Gm25619	ENSMUST00000122621.1
Cfhr2	ENSMUST00000194186.5
Cfhr2	ENSMUST00000239380.1
Cfhr2	ENSMUST00000094489.4
Gm16332	ENSMUST00000134229.2
Gm5837	ENSMUST00000191844.1
Gm5834	ENSMUST00000126680.1
Gm38266	ENSMUST00000194931.1
Gm26048	ENSMUST00000157305.1
Gm38019	ENSMUST00000195133.1
Cfh	ENSMUST00000192880.5
Cfh	ENSMUST00000111976.8
Cfh	ENSMUST00000111977.7
Cfh	ENSMUST00000066859.12
Kcnt2	ENSMUST00000120709.7
Kcnt2	ENSMUST00000120796.7
Kcnt2	ENSMUST00000119786.7
Gm37777	ENSMUST00000195546.1
4930590L20Rik	ENSMUST00000193820.1
Gm37371	ENSMUST00000194837.1
Gm4845	ENSMUST00000179202.2
Gm25457	ENSMUST00000179509.1
Gm22016	ENSMUST00000158793.2
Gm37599	ENSMUST00000193067.1
Gm37142	ENSMUST00000193718.1
Gm37604	ENSMUST00000191749.1
Gm18183	ENSMUST00000191024.2
Gm28724	ENSMUST00000194218.1
Gm28724	ENSMUST00000186149.2
Gm37796	ENSMUST00000195327.1
Gm5835	ENSMUST00000185806.2
Cdc73	ENSMUST00000018337.8
B3galt2	ENSMUST00000038252.3
Gm6397	ENSMUST00000161973.1
Glrx2	ENSMUST00000145969.7
Glrx2	ENSMUST00000185362.6
Glrx2	ENSMUST00000111957.9
Glrx2	ENSMUST00000145571.1
Glrx2	ENSMUST00000129653.2
Ro60	ENSMUST00000159879.1
Uchl5	ENSMUST00000189936.6
Uchl5	ENSMUST00000018333.12
Gm29170	ENSMUST00000190224.1
Gm25663	ENSMUST00000157698.1
Rgs2	ENSMUST00000127206.7
Rgs2	ENSMUST00000153527.2
Rgs13	ENSMUST00000052375.7
Rgs13	ENSMUST00000111941.1
Rbm6-ps2	ENSMUST00000186440.1
Rgs1	ENSMUST00000189061.6
Gm7266	ENSMUST00000187999.1
Rgs21	ENSMUST00000184189.2
Gm23672	ENSMUST00000157471.1
Rgs18	ENSMUST00000027603.3
Gm8856	ENSMUST00000185254.1
Gm22681	ENSMUST00000083853.1
Gm25708	ENSMUST00000177687.1
Gm6550	ENSMUST00000187574.1
Gm5262	ENSMUST00000180655.1
Gm25460	ENSMUST00000157954.1
Gm28392	ENSMUST00000077630.6
Gm38269	ENSMUST00000194549.1
Gm29514	ENSMUST00000186665.6
Gm5263	ENSMUST00000163646.2
Gm38187	ENSMUST00000195609.1
Brinp3	ENSMUST00000074622.10
Brinp3	ENSMUST00000166814.7
Gm15583	ENSMUST00000116191.2
A230059L01Rik	ENSMUST00000126596.1
Gm15584	ENSMUST00000123231.2
Gm37749	ENSMUST00000193917.1
Gm9931	ENSMUST00000193584.1
Gm17867	ENSMUST00000188981.1
Gm38284	ENSMUST00000194803.1
Gm29516	ENSMUST00000190402.1
Gm29515	ENSMUST00000188273.1
Gm22966	ENSMUST00000157957.1
Gm19891	ENSMUST00000189771.1
Gm18505	ENSMUST00000187360.1
Gm4034	ENSMUST00000187674.1
Gm29022	ENSMUST00000190702.1
Gm5703	ENSMUST00000186658.1
Gm15443	ENSMUST00000118947.1
Gm18751	ENSMUST00000185777.1
Gm29020	ENSMUST00000191166.1
Gm18701	ENSMUST00000188281.1
Gm37630	ENSMUST00000194210.1
Gm38189	ENSMUST00000194495.1
Gm29398	ENSMUST00000186355.1
Gm37096	ENSMUST00000192317.1
Gm37775	ENSMUST00000194120.1
Gm23535	ENSMUST00000157542.1
n-R5s218	ENSMUST00000122583.1
Pla2g4a	ENSMUST00000070200.14
Pla2g4a	ENSMUST00000111926.8
n-R5s219	ENSMUST00000104328.1
Gm19136	ENSMUST00000190706.1
Gm44329	ENSMUST00000197469.1
Ptgs2os	ENSMUST00000181915.1
Ptgs2	ENSMUST00000035065.8
Gm9687	ENSMUST00000189312.1
Ptgs2os2	ENSMUST00000181308.1
Rbm3-ps	ENSMUST00000121422.1
Gm4322	ENSMUST00000191094.1
Pdc	ENSMUST00000165062.7
Pdc	ENSMUST00000191228.6
Pdc	ENSMUST00000185698.1
2310030A07Rik	ENSMUST00000186460.1
Gm37764	ENSMUST00000194664.1
Odr4	ENSMUST00000111913.8
Odr4	ENSMUST00000097547.9
Odr4	ENSMUST00000097546.8
Odr4	ENSMUST00000006167.12
Tpr	ENSMUST00000124973.8
Tpr	ENSMUST00000119161.8
Prg4	ENSMUST00000006171.15
Prg4	ENSMUST00000164600.7
Prg4	ENSMUST00000111901.8
Prg4	ENSMUST00000111902.8
Prg4	ENSMUST00000162367.7
Prg4	ENSMUST00000161611.7
Ska2l-ps	ENSMUST00000186208.1
Hmcn1	ENSMUST00000074783.11
Hmcn1	ENSMUST00000137197.8
Gm20631	ENSMUST00000177239.2
Gm29188	ENSMUST00000191173.1
Gm22756	ENSMUST00000180118.1
Gm37671	ENSMUST00000193198.1
Gm19087	ENSMUST00000191430.1
Gm8941	ENSMUST00000181451.1
C730036E19Rik	ENSMUST00000188305.1
Gm47985	ENSMUST00000225278.1
Gm8947	ENSMUST00000224330.1
Gm47995	ENSMUST00000225273.1
3110040M04Rik	ENSMUST00000224012.1
Gm47996	ENSMUST00000224757.1
Gm24402	ENSMUST00000157873.1
Gm10138	ENSMUST00000206952.1
Ivns1abp	ENSMUST00000023918.12
Ivns1abp	ENSMUST00000111887.9
Ivns1abp	ENSMUST00000097543.7
Swt1	ENSMUST00000064771.11
Trmt1l	ENSMUST00000065625.11
Mir7682	ENSMUST00000198467.1
Gm37893	ENSMUST00000192826.1
Rnf2	ENSMUST00000187048.6
Rnf2	ENSMUST00000076110.10
Rnf2	ENSMUST00000186415.6
Gm36527	ENSMUST00000195500.1
Gm29072	ENSMUST00000191149.1
Gm19503	ENSMUST00000187109.1
Gm28181	ENSMUST00000191460.1
Fam129a	ENSMUST00000148810.7
Fam129a	ENSMUST00000111875.1
2810414N06Rik	ENSMUST00000186444.1
Edem3	ENSMUST00000188145.6
Edem3	ENSMUST00000059498.11
Edem3	ENSMUST00000187951.6
Edem3	ENSMUST00000191070.1
1700025G04Rik	ENSMUST00000044581.13
Gm25279	ENSMUST00000122608.1
Gm28610	ENSMUST00000187716.1
Gm8964	ENSMUST00000165944.2
Gm38238	ENSMUST00000194334.1
Tsen15	ENSMUST00000015124.14
Tsen15	ENSMUST00000162371.1
Colgalt2	ENSMUST00000044311.8
Gm15618	ENSMUST00000121610.1
Rgl1	ENSMUST00000111859.7
Rgl1	ENSMUST00000027760.13
Rgl1	ENSMUST00000111857.2
Gm15479	ENSMUST00000139309.1
Gm7278	ENSMUST00000119836.1
Gm28792	ENSMUST00000191482.1
Apobec4	ENSMUST00000068875.4
Arpc5	ENSMUST00000077755.10
Arpc5	ENSMUST00000097536.5
Ncf2	ENSMUST00000186568.6
Ncf2	ENSMUST00000027754.6
Smg7	ENSMUST00000073441.12
Smg7	ENSMUST00000043560.14
Smg7	ENSMUST00000111836.3
Gm28791	ENSMUST00000185888.1
1700040K01Rik	ENSMUST00000195145.1
Gm8976	ENSMUST00000187136.1
Nmnat2	ENSMUST00000043313.14
Gm28960	ENSMUST00000190117.1
Lamc2	ENSMUST00000185356.6
Lamc2	ENSMUST00000027753.12
Lamc1	ENSMUST00000027752.14
Gm38009	ENSMUST00000194884.1
Gm8818	ENSMUST00000110797.1
E330020D12Rik	ENSMUST00000188717.1
Shcbp1l	ENSMUST00000042373.11
Gm25588	ENSMUST00000082501.1
Gm37669	ENSMUST00000192184.1
Dhx9	ENSMUST00000186380.6
Dhx9	ENSMUST00000042141.11
Npl	ENSMUST00000041874.8
Gm6652	ENSMUST00000186414.1
Rgs8	ENSMUST00000041776.11
Rgs8	ENSMUST00000111815.7
Rgs8	ENSMUST00000111812.7
Rgs8	ENSMUST00000111814.7
Rgs8	ENSMUST00000111810.1
Gm29529	ENSMUST00000187154.1
5530400K19Rik	ENSMUST00000193511.1
C230024C17Rik	ENSMUST00000190663.1
Rgs16	ENSMUST00000027748.7
Gm28513	ENSMUST00000191474.1
Rnasel	ENSMUST00000086209.9
Rnasel	ENSMUST00000182538.2
Gm28512	ENSMUST00000187415.1
Rgsl1	ENSMUST00000141249.7
Rgsl1	ENSMUST00000238926.1
Rgsl1	ENSMUST00000124558.9
Teddm2	ENSMUST00000059607.7
Teddm2	ENSMUST00000123490.1
Teddm1b	ENSMUST00000055314.3
Gm38352	ENSMUST00000194459.1
Teddm1a	ENSMUST00000050660.5
Mir8114	ENSMUST00000183582.1
Glul	ENSMUST00000086199.11
Glul	ENSMUST00000140685.3
Gm29290	ENSMUST00000185385.1
Gm29291	ENSMUST00000186055.1
Gm28286	ENSMUST00000188704.1
A830008E24Rik	ENSMUST00000190485.1
Gm25336	ENSMUST00000158044.1
Zfp648	ENSMUST00000086195.6
4930452N14Rik	ENSMUST00000189240.1
4930532M18Rik	ENSMUST00000187189.6
4930532M18Rik	ENSMUST00000190980.1
n-R5s220	ENSMUST00000082926.1
Gm18727	ENSMUST00000185981.1
Cacna1e	ENSMUST00000187541.6
Cacna1e	ENSMUST00000004214.14
Cacna1e	ENSMUST00000211821.1
Gm29282	ENSMUST00000190720.1
Gm29441	ENSMUST00000191584.1
Gm9530	ENSMUST00000181160.2
Ier5	ENSMUST00000055322.5
Mr1	ENSMUST00000027744.9
Stx6	ENSMUST00000027743.12
Stx6	ENSMUST00000195302.5
Gm8850	ENSMUST00000195316.1
BC034090	ENSMUST00000186156.6
BC034090	ENSMUST00000035914.4
Gm37622	ENSMUST00000192162.1
Xpr1	ENSMUST00000027741.11
Xpr1	ENSMUST00000111775.7
Xpr1	ENSMUST00000111774.1
Gm22569	ENSMUST00000175545.1
Gm5532	ENSMUST00000097531.2
Acbd6	ENSMUST00000080138.12
Acbd6	ENSMUST00000035560.8
